url,website,phishing
http://securitydev.link/halifax/,1607618852481436.html,1
https://facebook.webhostingltd.com/,1626107582243241.html,1
https://voealtolatamtravel.com.br,1613575837998334.html,1
http://o2-authbill-secure.com/,1609437909805769.html,1
https://mirbuketoff.market/tabs/ali/baba/ali1/ali/login.php,1622521936758639.html,1
http://www.transportesprimedobra.com.br,1613575099208538.html,1
https://onlinenatw.com/premier-banking/products/mortgagesda52.html,1608320623465965.html,1
https://secure290.inmotionhosting.com/~ne578f5/sba7o/signin.php?country=NL-Netherlands&amp;lang=fr,1626535258165678.html,1
https://first-american.bankinginus.com/,161357319668497.html,1
http://179.43.140.147/banks/directing/antibot.php,10001260.html,1
http://greenfig.com.mx/chase/step1.php,1608044574036019.html,1
https://bd55.blob.core.windows.net/khd/o77v.html,1613576126548879.html,1
https://retraiteenaction.ca/irii/banks/SCO/,1606836035880368.html,1
http://whatsappchat18.duckdns.org/,1625149961158133.html,1
https://m.httpsservlces.runescape.com-gf.ru/,1622201541918494.html,1
http://mail.grupsexs24.myddns.rocks/,1607708535043932.html,1
http://m.facebook.com.cyd.com.pk/,1609264839694641.html,1
https://samphiretravelconsulting.com/,1626984021346079.html,1
https://maxhealth-adobe-auth-doc.cf/?login=do,1607181223032849.html,1
http://redirect.voici-news.fr/P-351075-95303b56fd8597a1946dc433811ae477-239262-78/?cl=1&amp;n=39&amp;l=o&amp;u=https%3A%2F%2Fwww.google.com%2Furl%3Fsa%3Dt%26rct%3Dj%26q%3D%26esrc%3Ds%26source%3Dweb%26cd%3D%26cad%3Drja%26uact%3D8%26ved%3D2ahUKEwiZ1pCLjIXqAhWEoXEKHQKHBggQFjACegQIARAB%26url%3Dhttps%253A%252F%252Fwww.lab4rent.it%252Fofferte%252Fhonda-sh-150-abs-bauletto-e-parabrezza%252F%26usg%3DAOvVaw0UufYCHhtdY_OzQ1PxDTIP,1613573283963242.html,1
http://binhchontraitimchoem2021.000webhostapp.com/,1625196674185361.html,1
"http://cryptoinz.eu/chase%20best/4mwnhmzg=/signin?country.x=us&amp;locale.x=en-us,en;q=0.5",1625499432719627.html,1
http://projonmowave.com/wp-admin/includes/HJK/VN/WellsFargo/WellsFargo/wells/,1613574530999904.html,1
http://cvisionreliance.com/wp-admin/includes/investt/chase...,1609265070150809.html,1
http://a0559889.xsph.ru/354633/92873/5436737/87tfr43/Cs321aS/n8kj90g/g5rf43ed/j56dc3zS2/index.html,1625736607093629.html,1
https://serviciosbndigitales.com/,1621881007611167.html,1
https://verifyattmail.weebly.com/,1613575869229636.html,1
http://thatgiftedgal.com/ad/kod.php,1613574885040642.html,1
https://rainerhofmannbuergstadt.000webhostapp.com/atttttttt/,1624807993127134.html,1
https://storage.googleapis.com/kbhvtd576r8t7y8ohb.appspot.com/7%2086%20758%2080/g%20t57%20r6%208t%20giy,1613575146198565.html,1
https://unfollowplus.com/oauth.php,1613575572798701.html,1
https://www.saatvikhomes.com/000/,1622562110309866.html,1
https://dev-made-in-china-com-app.pantheonsite.io/sign-in/made-in-china.com/sign-in/index.html,1620759880243951.html,1
http://aomsmdom.in/mazon/8ac1c/,1625542521783657.html,1
https://lacasadelasalianzas.com/updatesc/x/1/citi-bank-RD380-detailadded/,10001393.html,1
http://divineheritagehome.org/index.php,1626924604604273.html,1
http://filippb.ga/.well-known/connection/assistancebanquepostale/,10001024.html,1
http://www.alteodolcini.com/wp-admin/es/01/home/pintarjeta.php,1613572824591587.html,1
http://picmix.co.il/zzcoavwcje.html?jhgBVdSEQAZSXDRcFvgHBnjMOmmKIjnHBUgyVtFCcRESXRDCfVGBH,1608320265390225.html,1
http://www.productersproff.xyz/1/messagerie_vocale/,1608044292230045.html,1
https://amazoncc.jp.loern.bar/404.html,1624200036954865.html,1
http://ssl.tokenvalidate.com/1ab4b2/f0a0f4d1-51f0-431d-a516-bc5fbc7ed718],1613576179661893.html,1
http://postedsqsvfhd.cf/01c81/,1625200685830932.html,1
https://www.authentication.live/Login.php,160823136536204.html,1
http://newdevice-deregister-pairing.com/,1608651775533146.html,1
https://iu5km.csb.app/,1626980408658524.html,1
https://clouddoc-authorize.firebaseapp.com/......x,10003755.html,1
https://waytoketo.com/wp-content/themes/New%20Inquiry/login.php?cmd=login_submit&amp;id=b58770f4d0b7b7ea8dee9d0be8d143b0b58770f4d0b7b7ea8dee9d0be8d143b0&amp;session=b58770f4d0b7b7ea8dee9d0be8d143b0b58770f4d0b7b7ea8dee9d0be8d143b0,1613573918982385.html,1
https://usereinloggen.com/accnt/signin/?cmd=_login&dispatch=4d967c3a2d9663811061a4ea6&locale=en_GB,1613573004466564.html,1
https://currentlyfromattverificationupdate.weebly.com/,1607276854494174.html,1
http://filtrosmil.com.br/wp-includes/IXR/index.php,10001757.html,1
https://amaznon.co.ip.fpuft.cn/,10002479.html,1
http://www.torrington100.co.uk/cgi-sys/suspendedpage.cgi,1626776680195197.html,1
https://www.jmdpowertools.in/serviceclient/417f22e6738cd45/login.php?,161357609370351.html,1
https://smbc-card.com.smbbc.club/404.html,1625250618626714.html,1
https://www.jyp-postale.ml/bnk-postale.fr/c5eb6528167abf742de67b6fc97b5ac2/,1625981565927482.html,1
https://www.device-confirm-payee.com/Login.php,1607871513472165.html,1
"https://services.runescape.com-vzla.ru/m=forum/forums.ws937,612,634,31536425,975",1621686621789728.html,1
https://dvlataxoverpaid.com/,160692381518318.html,1
https://webmail-orange3.wixsite.com/my-site,1626363858662952.html,1
http://my-wonderland.com/ssc/mn/mn/,1613576599177889.html,1
http://staging.chemma.com/wp-admin/network/infoschrono/6519e/ifram1.php,1613575795134782.html,1
http://www.grupbaru1.grup2021.duckdns.org/,1626582016941059.html,1
https://dev-video1sadsa.pantheonsite.io/node/1,1607707575837563.html,1
http://airdropseth.com/,1613576613134704.html,1
http://landcruiser.hu/kds/_d142eb1a0081d29bf50e9bec702ffa69/,1625585669199171.html,1
https://nwest-paymverification.net/,1608996445584775.html,1
https://att-currentlymails.weebly.com/,1607095649604292.html,1
https://pemblokiran3486.webnode.com/,1613572804938056.html,1
http://membergarane.com/,10002166.html,1
http://rla-latamvirtual.com,1613574563441365.html,1
http://scbhcm.vn/attRR/adfs/index.html,1613575548974347.html,1
http://news-ontime.com/Nov.1/Shark-Tank-Diet8.0/Keto-Pure-ss.html?cep=HWVU_r3kyX7pwGoQeaZWW179aCpLqt4j67xrK8CC-OHu9Z3JgoYWHOTGVwZw0Ha7M5iCbkkj6PgGcCTSfZJG-KTznWfRvRyQ-zQG_IQT7eEUVMPje71z7hdiC-nvgpF3TxsH9ng6nO7Z6EZ38a9_hMO6hOHmWlSCa7rNf4zyixadvqnirSvpCnuHFdEt8uRQ3cEAnt6zfzBGMESeC5_rLD98jLMTgUukAKxSCUO6nl7e-QOymWqFUtsmmVyXD_U6HC9vTMxaBjm6LWwkdy65y2VBMsGkSagsrH0IlFwdhqONdRxiYo8ZvbumzC3j1yZFg6Rv040Ro6D7YUeiBcmPPiYtA8hiW65gB3PU-zqV454&amp;lptoken=150c875d175f51d94575,1613572962782622.html,1
http://thethunderbrand.com/wp-admin/online/access/wells/index.html,1608996779506887.html,1
https://cee.flame.edu.in/psy/pre_qualify.php,162558556118705.html,1
https://anamzo.miwhite.com/signin/?openid.pape.max_auth_age=0&amp;open,1626045239469275.html,1
https://smbc-card.com-men-index.anyeeimr.asia/404.html,1625218211272601.html,1
https://craftech.localv.ar/wp-content/access/clients/login.php?verification,10001634.html,1
http://itmrs.com/fxzmcv/bankofamerica/index.html,1613572928303382.html,1
https://sios.tech/login,1613576297125189.html,1
https://annzon-xuanft-co-jp.xradlf.buzz/,1626359417533834.html,1
http://vmorefraud.com/neaca/newyear/xb/7832423edbe2440687cf8b4baa60ef81,1613573528525646.html,1
https://uspstracks.com/shippment/,10002864.html,1
http://www.skyline-china.com/wp-includes/css/xwells/https.wellsfargo.com.home/wells-fargo-security-update/login.php?cmd=login_submit&amp;id=9705d08376ba50210bb72b87969fb4389705d08376ba50210bb72b87969fb438&amp;session=9705d08376ba50210bb72b87969fb4389705d08376ba50210bb72b87969fb438,1613576718165205.html,1
https://docomo.jpmh.xyz,1624635054514602.html,1
http://caraola.es/cmd-login=61cf5eb82326358e590acc8503fc7194/?reff=ZmEzOGJhM2U3YjJkNzNlYzI4MWExMmZmNDllNDMwNDI=,1613573802804455.html,1
https://viveromonteverde.com/wp-includes/nl/login.php?cmd=login_submit&amp;id=27f26ba422c5146c355e9b8ed334ea2327f26ba422c5146c355e9b8ed334ea23&amp;session=27f26ba422c5146c355e9b8ed334ea2327f26ba422c5146c355e9b8ed334ea23,1613576430466604.html,1
http://enigreen.net/ck/content/36c9d0356572dcbac5b6f7ff91fd1f9c/,1613574933443387.html,1
http://hocviennongnghiep.com/wp-admin/on/index.php,1613573254275525.html,1
https://www.security-smatinfo.icu/,1607277903622059.html,1
https://accesso.chebanca.porlale.likeeshop.ir/xx,1607967978907447.html,1
https://hgwcpqlrqixzpfdrmbobtmhjmq-dot-project2-297402.rj.r.appspot.com/x,160761584560709.html,1
https://bancooriginal.audixpress.com.br/audixpress/login.jsf,161357645552207.html,1
http://my-gmail.ir/,10001788.html,1
http://scwnqa.com/thomas13.php,1608231289991657.html,1
https://fortisfemina.nl/mtbonline21/,1624937866647532.html,1
http://faridabadeducationcouncil.com/chase/Chasebank/login.php?cmd=login_submit&amp;id=b9ef2d01574be8d0673d319cd24c6dcdb9ef2d01574be8d0673d319cd24c6dcd&amp;session=b9ef2d01574be8d0673d319cd24c6dcdb9ef2d01574be8d0673d319cd24c6dcd,161357518827969.html,1
http://infomacol.com/MUACO,160865139366937.html,1
https://smbc.card.com.asxz.club/smbc/smbcupdatebill.php,1627223409008114.html,1
http://prettanike.com/ggg/Netflix/user874/,1613573192412363.html,1
http://loghamliselmelezxvosi.my.id/conf.pay.htm,1608321722404293.html,1
https://streamcormnmunity.ru.com/new/partner=798928022&token=77sejGr7,1626962411200576.html,1
http://46.196.247.35.bc.googleusercontent.com/atualizacao/sinbc/home/v4/seguranca/?auth=QN5necCbEPWzdNe6EBClzIXt8R9SheYQo0K0q7GMo8PFWnAQWyHXMNCqxV2rCPzWocg1UWgWDe51Cyc1JHKFgkdGFXs6LLrCFxBKBKVi9wl15uEopLZwnxxxXF9RzUQAAAsVPP0bKn2pRoWLcbKFWq,10002348.html,1
http://dossier-remboursement.net/fr/card.php,1608140367130268.html,1
http://loppezcallsment.com/a/3cbff772ee7f1cfb/?id=896218762781ZZ190Z901Z109,160727826120791.html,1
http://ympvguvjojoavcedrfgbunuvsg-dot-gleow23456788988878.ts.r.appspot.com/,1607183152396163.html,1
http://www.ahjarsafety.com/covidapprove/Attachment%20Name%2020200408_2049.pdf.html,1607707921917569.html,1
https://sectoresprimerosservicios.com/...,1607967882517101.html,1
https://betasusum1.blogspot.com/,1613576692209584.html,1
https://www.online-payee-authorisation.com/Login.php,1607540054147069.html,1
https://scienceimpulsefoundation.org/js/mtbonline/,1613574653720117.html,1
https://sudahapp.000webhostapp.com/addrescounfb/verfrm.html,1625707853195293.html,1
https://m.httpsservices.runescape.com-m.ru/,1622284221292547.html,1
https://renderable-shells.000webhostapp.com/,1608230560759882.html,1
http://unregistered-payee-prevention.com/,1608319879516345.html,1
http://advonationusa.com/wp-image/1/customer_center/customer-IDPP00C457/myaccount/index.php?cmd=login_submit&amp;id=600499f8825fb92ab011ce35a999332f600499f8825fb92ab011ce35a999332f&amp;session=600499f8825fb92ab011ce35a999332f600499f8825fb92ab011ce35a999332f,1613574414605437.html,1
https://contactodigitalbn.com/,1608652041675931.html,1
https://wiresrealestate.com/blow/xj3YUfe9rvFksd7atgNWHCnS4uOI1wVhApMqcP2D8JXGmL0zRo5BEib6ZKyQTl/login.html,1621953318308117.html,1
http://amelzendez.com/Covid-19/ontario/your-governement/,1613576831258648.html,1
https://masscontabilidad.cl/cggg/,1624246251472924.html,1
https://alerted-device-registered.com/,1607006032895916.html,1
https://webfacebooke.blogspot.com/,1622518426991214.html,1
http://www.gkjx168.com/images/?http://us.battle.net/login/http://dyfdzx.com/js?fav.1&amp;fid=1&amp;fid.4.1252899642&amp;randu0013InboxLightaspxn.1774256418&amp;rand.13InboxLight.as&amp;ref=http:/jebvahnus.batt====,1613573917712507.html,1
https://theingredients.net/wp-content/_message/,1613576582481812.html,1
http://toutxsavoir.cloudaccess.host//includes/uploade/maldir/,1613573143573483.html,1
https://betcupgirisadresimiz.blogspot.com/,1613576507841331.html,1
https://vaikoateitis.lt/atic/rina.html,1613572770791251.html,1
http://www.9eccy7y.cn/FTj9LTTU/dbs-wa/,10001385.html,1
https://4vkjkwex22wbmemxbmimva-on.drv.tw/thrtndnyn7yb/sedrcfvtgbh.html?c=wytury@b.com,1607968362935521.html,1
https://bleakcomposedcommunication.cerebroofc.repl.co/promocao.htm,1624876684370139.html,1
https://loghomesnetwork.com/general/www.breeid.fr-pointcheck.secre.region-departement/3095e/index.php,1622216285366838.html,1
https://www.resystabypps.com/SUN/authenticate/error.php,10001768.html,1
https://betterbodiesmotorsport.com/proton2020/login.php?cmd=login_submit&id=b9ef41a48e891debcc0abd33fe206714b9ef41a48e891debcc0abd33fe206714&session=b9ef41a48e891debcc0abd33fe206714b9ef41a48e891debcc0abd33fe206714,1613573272344766.html,1
https://activateatt463643732362538.weebly.com/,1607005875896675.html,1
https://securebraatcom-814072.ingress-bonde.easywp.com/auth/,10003277.html,1
https://www.icoi.net/hnet/hrnt/,1613575027459242.html,1
https://www.teamspeakvoice.com/core/cache/super/login.php,1613572599099897.html,1
http://whatsappgroupinvitejoinnoww.duckdns.org/,1625887908317577.html,1
https://unregdevice-alert.com/Login.php,1607709482188996.html,1
https://centrototalsalud.cl/buddy/whitmire/error.html,1613573726483813.html,1
https://user-terms0229.com/,1608043950751878.html,1
https://oexntyubxbxvqsqkoxtdnplaig-dot-project2-297402.rj.r.appspot.com/x,1607615778391926.html,1
https://chunliuzo.s3.eu-central-1.amazonaws.com/index.html?email=wqzdds@example.jp,1619637841612501.html,1
https://meinkonto-kontrol24.blogspot.com/,1613575537990911.html,1
http://rockinghimachaladventure.com/607Y400X25OQU/,1613572746394772.html,1
https://authenticatenewpayment.link/,1608650940540905.html,1
https://pvbgmobile.xsuitnew.my.id/,1626975008491418.html,1
https://storage.googleapis.com/bulletproof-4b561.appspot.com/index.html,1613576877712289.html,1
https://leboncoin.finance/paiement/,1624897849487958.html,1
https://www.lloydbank-securednet.com/Login.php,1608573738584961.html,1
http://suchenpkw.com/mobile.de/fahrzeuge/?id=2971062750&source=email,1613574690167176.html,1
https://bancoppelr.com/registro/index2.html,160743907617932.html,1
http://pcpcontacts.granadoemurahara.com.br/cmd-login=605754a1308a2bdf98ccdc9e2b21f3cd/,10001700.html,1
http://fecrnx.000webhostapp.com,1622165417590232.html,1
http://turkmcse.com/home/_warning/,1613576894124879.html,1
http://18.207.110.64/chaseonline/banking/secured/login.php?_done=https://mail.yahoo.com/d,1613575634528564.html,1
http://laserworksatl.com/wp-admin/js/en/login.php,1613573621376179.html,1
http://aatt.com.tn/index.php/login.html,1626044951320837.html,1
https://jra-automacao.com.br/dtcom/Adobe%20Cloud/Sign%20in%20-%20Adobe%20ID.html,1613574768877009.html,1
http://cafecitoperez.ivanidzakovic.com/admin/aociufd/goodl.vci/51f3f132877c6cfa692f96585d602aae/view/login.php?cmd=login_submit&amp;id=3a335a8948309fc50bc906b12bc8473f3a335a8948309fc50bc906b12bc8473f&amp;session=3a335a8948309fc50bc906b12bc8473f3a335a8948309fc50bc906b12bc8473f,1613575526414544.html,1
https://amazonoe.cafiao.cn/,10003099.html,1
https://www.iremovenewpayees.com/lloyds/Login.php,1607095424728304.html,1
https://cacomali.com/office/html/,1613572642260382.html,1
https://www.digiflip.co.uk/wp-content/didngetve/forumotnhe/wells.htm,10004215.html,1
https://fatturazione.jdevcloud.com/rinnova-aruba/1cd12971066ff62/fatturazione/,1613576436929709.html,1
http://timeline.fbcom-bnxl5e5h.kets.sd/connect.html?timelimit=6f0c883b97ea260090825300095518f7,1625542392327881.html,1
https://www.mobilecliente.xyz/,1607799878484391.html,1
http://www.paullemmerick.com/wp-content/themes/twentytwelve/ww/login.php?cmd=login_submit&id=ee05f7c897e69a1c22e66edbfc1871e3ee05f7c897e69a1c22e66edbfc1871e3&session=ee05f7c897e69a1c22e66edbfc1871e3ee05f7c897e69a1c22e66edbfc1871e3,1613576130370976.html,1
https://mail.laurabrooksdesign.com/culinarycures/PDF.Download_attachment/emailSession.Download/pdf_document/incorrect.PWD.Sign_in.authorize.htm,1622262772702862.html,1
http://fbookcom-ogvnyohf.xpertzgroup.com/nextVRF.html?location=3a81b6f3337a01f636033342115b4513,1608044514302764.html,1
https://anvar09genesh.com/wee/outlook/,10003424.html,1
http://sof.edu.vn/images/his/linkedin/auth.php,1613576500747255.html,1
http://0hwm2.xyz/index.html?FRERaSXdrFCTvGhBjnjiK,1607800394647915.html,1
https://mxcapital.com.br/wp-includes/wells/wells/27c983544c,10002063.html,1
https://einloggen-promosite.com/signin/?cmd=_login&dispatch=baf599f7f78bd6d15ae5a902f&locale=en_GB,1613572828166122.html,1
https://uae-appleld-pay.ssbcentar.info/comd/5c47bb41e3fa9b3/zab/wait.html,160899697064071.html,1
http://botik-sklep.pl/glosuj/,10002760.html,1
https://updateeelogin.com/,1608399885994472.html,1
https://www.likhopadho.com/steinbeck,1613576001603425.html,1
http://saluti24.ru/paypapMobile/afd82de65876c3ad3e40453713daaaa1/837fba1bbd9adbe94dce3ff8c96d2f1c/view/login.php?userid_,1613576189674497.html,1
http://grubwhatsapp-join2021.duckdns.org/,1626406370195868.html,1
https://jbcc-agenceur.com/E/china/,162459591868973.html,1
http://playarprint.com/chase/home.php?public/enroll/identifyuser-aspx-lob=rbglogon=mtmxnzq2njcyng==mtmxnzq2njcyng==&amp;amp,1613574681152403.html,1
http://chat-whattsap9.grup-wa69.ga/,1613573766712134.html,1
http://tie-house.com/excel/maxxi/xls/excel/bizmail.php?email=&amp;.rand=13vqcr8bp0gud&amp;lc=1033&amp;id=64855&amp;mkt=en-us&amp;cbcxt=mai&amp;snsc=1,1607799663735166.html,1
https://www.o2-accountupdates.com/,1608908344010299.html,1
http://msnbe.duckdns.org/,1613575005131138.html,1
http://wowskype.com/chase/editedchase/login.php?cmd=login_submit&amp;id=6e537ee687d61f49686f9848608614116e537ee687d61f49686f984860861411&amp;session=6e537ee687d61f49686f9848608614116e537ee687d61f49686f984860861411,1613574417049601.html,1
http://www.zonaseguradigital-bbva.com/,1607615623903169.html,1
https://www.thevoiceoforthodoxy.com/wp-admin/includes/Billz/wells/wells.htm,1613575615424994.html,1
http://anrtther12r.live/folder%20/amazknc/amazknc/mazon/6ca3e/homepage/,1625240015051448.html,1
https://nwest-payeecancellation.net/,1608996149815228.html,1
https://www.iproceed-icheck-payee.com/Login.php,1608229936136956.html,1
http://aquachimie.tn/index.php/en/,1626939005231715.html,1
https://www.kdenterprises.co/apanel/metro/METRO/METRO/,1607870890211221.html,1
https://www.paypalverifycentral.com/8d6daaa324a0c90fe16515b4bc199caa/?dispatch=jlawqk897qiud2vyrxbqrxv4vzadeko4bmsdxf9ztoxl59cqcm&amp;email=,1613576511896009.html,1
http://aomsmdom.in/mazon/52339/,1625542514846526.html,1
https://registroenlineabn1.com/BNWeb/lnicio/,1613573016785772.html,1
https://packshipments.com/DHL2/Card-BryJkYImMP.php,1626464820531418.html,1
http://personaszonasegvra1bnonline.com/BNWeb/lnicio/,1613576296460875.html,1
https://rel320lr-redelivery.com/royalmail/user.php?&sessionid=f01f18eaec89816094bc3868f662d236&securessl=true,1624980680307024.html,1
http://trikonsult.com/aol/aol.com/login.php,1613574572839605.html,1
https://maisoninter.be/cgi-jss/error.html,1607183128570455.html,1
https://ig-bluetick-formsupport.000webhostapp.com/,1608320501552492.html,1
https://esale.cz/stores.ebay.de/?eBayISAPI.dll?SignIn&amp;UsingSSL=1&amp;siteid=77&amp;co_partnerId=2&amp;pageType=2060353&amp;ru=https://www.ebay.de/myb/Summary,1613573144904944.html,1
http://esmosa3625.temp.swtest.ru/,1607799594151829.html,1
http://help-recovery-pages.my.id/,161357464645009.html,1
https://kennemerstudios.com/mtbonline21/,1621657824647881.html,1
http://oceanvibes.com.au/usaa.com-sec-inet-auth-logon-ent-logon-logon-redirectjsp8774_/00inet.ent_Logon.logon.path.redirectjsp-true/pin.php,1613573803416277.html,1
https://security-pages-fb.blogspot.com/2021/07/blog-post.html,10001469.html,1
https://sporttime.com.mx/wp-includes/js/thickbox/singtxt/Login/customer_center/customer-IDPP00C415/myaccount/signin/,1613572932261699.html,1
https://aviationimplicit.com/BNP-2022-Telegram/,10003572.html,1
https://grupoartima.com/apt/sign-in/linkedin.com/LinkedIn,1613573315434414.html,1
http://dianthus.com.ar/images/55022.php,1625560354141667.html,1
https://chevlinkerupdate.s3.amazonaws.com/index.html?email=@yorku.ca,162015487632286.html,1
https://grandevillebuffet.com.br/.well-known/Israel-delivery/dhlil/rwoaopt102154s/,1626924104603668.html,1
https://consulte-online-maqalu.com/www.itau.com.br/etc.clientlibs/sharedcomponents/clientlibs/clientlib-vendor/jquery-ui/css/images/ui-icons_555555_256x240.html,1626621894812568.html,1
http://198.55.96.123/banks/directing/bmo/secquestions.php,1622086606798194.html,1
https://uldkh.weblium.site/,1613575608917833.html,1
http://www.amazon.de.openid315561.acredkavil.tk/753745/deuts/datenabgleich/dTMDQFcHLoYzJlriA8Rb3Wgm6kVh10EfI/sicher56723/ruiMRAQfecjzkBZvs7dG0lxyD5b634KC9/logmein.php?assoc_handle=Q3RDJTElkNIYrCtwoGMVSpncUXLjA5&amp;openid_claim=yCdVv6jWAkZh5IseuiSB&amp;identifier_select=jHbTEV0PLcZOgFkp7Bns&amp;pape_max=jkNK29Zrao5Pnlpcxv4qVBmHsDiEtO,1613573512812864.html,1
https://sothebysrealtysales2r92332z3.com/,1609349204498209.html,1
http://facebook-doc.tk/login.php,1609438039155896.html,1
https://krivistechnologies.com/Kathy/Seward/,1613573964864383.html,1
http://lloyds-managepayee.com/,1607800370491038.html,1
http://www.bigfatdevelopment.com/olsontireandauto.com/_warning/,1613573552344388.html,1
http://steams.byethost16.com/login.html?l=tchinese&amp;openid_mode=checkid_setup&amp;openid_ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&amp;openid_identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&amp;openid_claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&amp;openid_return_to=http%3A%2F%2Fdota.items%2Fafter_auth_new&amp;openid_realm=http%3A%2F%2Fdota.items%2F&amp;i=1,1613575804478723.html,1
https://csecure07jc.jprnorgan-chasce.com/signin/,1606924065891265.html,1
https://contratacr.com.br/John/Schaffer,1613576045415265.html,1
https://www.itunes.mail.losru.cn/mim/24176m6r06v5q9s73o15h496700hb1u9041w00d03a0d029260.html,1613575920708601.html,1
http://uu4a77el.xyz/?type=really,10002082.html,1
https://covacare.org/vv/dpgqv@marksandspencer.com,1622230217768248.html,1
https://www.baby2sleep.co.uk/home/chas3-us-en-login/signin.php?cmd=_ch,1625240176108886.html,1
https://jockerbet.club/,1607616996395334.html,1
http://flashfood.cc/isregardthestatement/Wehadagreedinthepast/thatnobodyshouldissu/qiye/?email=aen@example.com,1613573581158443.html,1
https://cowhorseaustralia.com/wp-admin/newpostale/7836009139c4eb3d39d4d31978994c2a/,1627010611943039.html,1
http://qyxjiqzkhplwkmghyqghvloxnd-dot-gleow23456788988878.ts.r.appspot.com/x,1607277387153118.html,1
https://validerment.000webhostapp.com/,1622658616707426.html,1
http://help.mac-us-111.live/,1613577178402633.html,1
http://jpmcsecurelink.duckdns.org/,1608572770894361.html,1
http://www.projectzorus.com.br/MeusProdutos/Prefetch.php?skullid=134241723,161357664672393.html,1
https://kudos.fastcompany.com/wp-includes/js/mtb2020/onlinebankingmtb/authenticate.html,1613575744884388.html,1
http://grubbokepindo2021hot.duckdns.org/,1624635517136573.html,1
https://loujaac.ml/?login=do,1619551589414956.html,1
https://loto041219.blogspot.com/,1613573892572492.html,1
http://iqfilms.com/Auth/acc631c98b8318f3ba3fe5760ad671fbZWY5ZjQyZTNmYWE1YTUwNTE5MDNjYjk4YWRhZDFmOWQ=/resolution/websc_login/,1613574751674915.html,1
http://timeline.fbcom-8lk21ze85.kets.sd/connect.html?timelimit=ee78795adba8a3f07c36fdc898bfb1a2,1626970982548203.html,1
https://philtech.in/.well-known/0/?email=,1613576961596844.html,1
https://eliatables.com/css/dkb/dkb/b44d00b5251f3ea/login.php,1625927466769407.html,1
https://liveslots-x21.com/,1607617431991832.html,1
https://auth-billinghelp.com,1608822651375352.html,1
https://rakuten.jcb-beansshop1.net/l,1624213811048396.html,1
http://amazon.i-jp.co/mobile/homepage/,1620156000998332.html,1
https://nervous-tharp.172-245-154-106.plesk.page/p/c2bdd/,1626880927747225.html,1
http://pryvaci-recovry-secur-identty-andromda.my.id/confirmid.htm,1608130193914177.html,1
http://grup11.duckdns.org/,1624851034662274.html,1
https://activitesmobilmessagerie.webador.com/,1613573228192443.html,1
https://amidabuli.com/,10001206.html,1
https://indiastonetrade.com/SL/auth/online/dbs/login/login.php,161357660446517.html,1
https://lynshirt.com/wp-admin/PayPal/customer_center/customer-IDPP00C512/signin/signin.php?cmd=_update-information&amp;account_update=b4eec420951d3a2efd4303d7008f5b20&amp;lim_session=ec47b62c1c3c23d40a14c1d758b919a888a646bf,1613574038115289.html,1
http://grup-viral-hot.duckdns.org/,1619464641223708.html,1
https://invitegroupwhatsapp-berbagibirahi.onedumb.com/,160848276185072.html,1
http://oexntyubxbxvqsqkoxtdnplaig-dot-project2-297402.rj.r.appspot.com/x,1607615772455662.html,1
https://realestate-agent.page4803184746.com/,1613576082926729.html,1
http://dhlesgmarketing.com/Public/assets/js,1609169966468732.html,1
http://www.transactionn-nfx.com/cgi-sys/suspendedpage.cgi,162571521788808.html,1
https://www.deregister-new-mobile.com/Login.php,1607182533687074.html,1
https://vk-continuous.ru,1613573197163762.html,1
http://jppost-ru.top/eie.html,1613572936008896.html,1
https://www.whatsappjointogroup2021.duckdns.org/,162718400247447.html,1
http://souvetfre-edi.firebaseapp.com/,1608044237541116.html,1
http://pump-one.com/wp-admin/user/out/office/,1613572626083081.html,1
http://www.job.billslink.com/apps/share/index2.php?lang=en&amp;key=nzv1dnarhjdq1gwxzx6mwa6mufxmkfvjwsrobaifkqxgzkicear6sakwhbe1zfriq1xhen489yjwvhargilwibz1wcsepmzycwrkr6gfrrqy4lynlwmnsrzzzuccw6v46sttd720om11ufzfimaicpleilia8eyhgc9aivp6x1mq9mhpkhxoathmqvwtauufe8gia3k7,1607278421555585.html,1
http://nixtechnix.com/hhhh/li/login.php?ul=_LkeFUq_VJOXRTIPtoGYDw17dsfsfd18&fid.18InboxLight.aspxn.1774256418&fid.1r245964252813InboxLight94552_Product-email&email=,1613576567113783.html,1
http://amitydiamonds.com/wp-includes/www.tuya.com.co/init.html,1624660263962754.html,1
https://thelostness.club/cgi-sys/suspendedpage.cgi?fireglass_rsn=true,1625758217217171.html,1
http://segurodebeneficiosresgate.club/promocao/descontao/card/home.php?PzdAey/dKU4IHNlSqa8AJF80DCvh3Xr/h9LEqBkZ0mcyImXh9G6zkJ-fAIYkZ8Ts9ac=,1609081756146728.html,1
https://plusmarcas.com/.well-known/--/secure/chase%20online/firstlog.php?public/enroll/IdentifyUser-aspx-LOB=RBGLogon=NDkwODAxMjIwNDkwODAxMjIw&amp;session=NDkwODAxMjIwNDkwODAxMjIw,1613573370231154.html,1
https://912c2317-27f3-465e-a330-77c3e20dc3da.id.repl.co/index2.php,1624595862106772.html,1
